"system";"name";"pubchem";"inchi";"date.added";"username";"predicted";"suspect";"recorded_rt"
"UFZ_Phenomenex";"Pyrazophos";26033;"InChI=1S/C14H20N3O5PS/c1-5-19-14(18)11-9-17-12(15-10(11)4)8-13(16-17)22-23(24,20-6-2)21-7-3/h8-9H,5-7H2,1-4H3";2015-06-02 16:56:25;"schymane";FALSE;FALSE;26.6
"UFZ_Phenomenex";"Simetryn";13905;"InChI=1S/C8H15N5S/c1-4-9-6-11-7(10-5-2)13-8(12-6)14-3/h4-5H2,1-3H3,(H2,9,10,11,12,13)";2015-06-02 16:56:25;"schymane";FALSE;FALSE;20.1
"UFZ_Phenomenex";"Azoxystrobin";NA;"InChI=1S/C22H17N3O5/c1-27-13-17(22(26)28-2)16-8-4-6-10-19(16)30-21-11-20(24-14-25-21)29-18-9-5-3-7-15(18)12-23/h3-11,13-14H,1-2H3";2015-06-02 16:56:25;"schymane";FALSE;FALSE;24.1
"UFZ_Phenomenex";"Fenpropimorph";91695;"InChI=1S/C20H33NO/c1-15(12-21-13-16(2)22-17(3)14-21)11-18-7-9-19(10-8-18)20(4,5)6/h7-10,15-17H,11-14H2,1-6H3";2015-06-03 12:06:51;"schymane";FALSE;FALSE;22.4
"UFZ_Phenomenex";"Desethyl atrazine";22563;"InChI=1S/C6H10ClN5/c1-3(2)9-6-11-4(7)10-5(8)12-6/h3H,1-2H3,(H3,8,9,10,11,12)";2015-06-02 16:56:25;"schymane";FALSE;FALSE;19.2
"UFZ_Phenomenex";"Desethylterbutylazine";108201;"InChI=1S/C7H12ClN5/c1-7(2,3)13-6-11-4(8)10-5(9)12-6/h1-3H3,(H3,9,10,11,12,13)";2015-06-02 16:56:25;"schymane";FALSE;FALSE;21.9
"UFZ_Phenomenex";"Ethion";3286;"InChI=1S/C9H22O4P2S4/c1-5-10-14(16,11-6-2)18-9-19-15(17,12-7-3)13-8-4/h5-9H2,1-4H3";2015-06-02 16:56:25;"schymane";FALSE;FALSE;27.5
"UFZ_Phenomenex";"Pirimiphos-methyl";34526;"InChI=1S/C11H20N3O3PS/c1-6-14(7-2)11-12-9(3)8-10(13-11)17-18(19,15-4)16-5/h8H,6-7H2,1-5H3";2015-06-02 16:56:25;"schymane";FALSE;FALSE;26.2
"UFZ_Phenomenex";"Desisopropyl atrazine";13878;"InChI=1S/C5H8ClN5/c1-2-8-5-10-3(6)9-4(7)11-5/h2H2,1H3,(H3,7,8,9,10,11)";2015-06-02 16:56:25;"schymane";FALSE;FALSE;16.3
"UFZ_Phenomenex";"Linuron";9502;"InChI=1S/C9H10Cl2N2O2/c1-13(15-2)9(14)12-6-3-4-7(10)8(11)5-6/h3-5H,1-2H3,(H,12,14)";2015-06-03 12:06:53;"schymane";FALSE;FALSE;24.6
"UFZ_Phenomenex";"Terbuthylazine";22206;"InChI=1S/C9H16ClN5/c1-5-11-7-12-6(10)13-8(14-7)15-9(2,3)4/h5H2,1-4H3,(H2,11,12,13,14,15)";2015-06-03 12:06:53;"schymane";FALSE;FALSE;24.7
"UFZ_Phenomenex";"Atrazine";2256;"InChI=1S/C8H14ClN5/c1-4-10-7-12-6(9)13-8(14-7)11-5(2)3/h5H,4H2,1-3H3,(H2,10,11,12,13,14)";2015-06-02 16:56:25;"schymane";FALSE;FALSE;23.3
"UFZ_Phenomenex";"Irgarol";91590;"InChI=1S/C11H19N5S/c1-11(2,3)16-9-13-8(12-7-5-6-7)14-10(15-9)17-4/h7H,5-6H2,1-4H3,(H2,12,13,14,15,16)";2015-06-02 16:56:25;"schymane";FALSE;FALSE;24
"UFZ_Phenomenex";"Propiconazole";43234;"InChI=1S/C15H17Cl2N3O2/c1-2-3-12-7-21-15(22-12,8-20-10-18-9-19-20)13-5-4-11(16)6-14(13)17/h4-6,9-10,12H,2-3,7-8H2,1H3";2015-06-02 16:56:25;"schymane";FALSE;FALSE;26.1
"UFZ_Phenomenex";"Metazachlor";49384;"InChI=1S/C14H16ClN3O/c1-11-5-3-6-12(2)14(11)18(13(19)9-15)10-17-8-4-7-16-17/h3-8H,9-10H2,1-2H3";2015-06-02 16:56:25;"schymane";FALSE;FALSE;23
"UFZ_Phenomenex";"Prometryn";4929;"InChI=1S/C10H19N5S/c1-6(2)11-8-13-9(12-7(3)4)15-10(14-8)16-5/h6-7H,1-5H3,(H2,11,12,13,14,15)";2015-06-02 16:56:25;"schymane";FALSE;FALSE;23.2
"UFZ_Phenomenex";"Chlorfenvinphos";5377784;"InChI=1S/C12H14Cl3O4P/c1-3-17-20(16,18-4-2)19-12(8-13)10-6-5-9(14)7-11(10)15/h5-8H,3-4H2,1-2H3";2015-06-02 16:56:25;"schymane";FALSE;FALSE;26.1
"UFZ_Phenomenex";"Pirimicarb";31645;"InChI=1S/C11H18N4O2/c1-7-8(2)12-10(14(3)4)13-9(7)17-11(16)15(5)6/h1-6H3";2015-06-02 16:56:25;"schymane";FALSE;FALSE;17.5
"UFZ_Phenomenex";"Metolachlor";4169;"InChI=1S/C15H22ClNO2/c1-5-13-8-6-7-11(2)15(13)17(14(18)9-16)12(3)10-19-4/h6-8,12H,5,9-10H2,1-4H3";2015-06-02 16:56:25;"schymane";FALSE;FALSE;25.5
"UFZ_Phenomenex";"Simazine";5216;"InChI=1S/C7H12ClN5/c1-3-9-6-11-5(8)12-7(13-6)10-4-2/h3-4H2,1-2H3,(H2,9,10,11,12,13)";2015-06-08 12:38:53;"schymane";FALSE;FALSE;21.9
"UFZ_Phenomenex";"Warfarin";NA;"InChI=1S/C19H16O4/c1-12(20)11-15(13-7-3-2-4-8-13)17-18(21)14-9-5-6-10-16(14)23-19(17)22/h2-10,15,21H,11H2,1H3";2015-06-02 16:56:25;"schymane";FALSE;FALSE;24.7
"UFZ_Phenomenex";"Tebuconazol";86102;"InChI=1S/C16H22ClN3O/c1-15(2,3)16(21,10-20-12-18-11-19-20)9-8-13-4-6-14(17)7-5-13/h4-7,11-12,21H,8-10H2,1-3H3";2015-06-02 16:56:25;"schymane";FALSE;FALSE;25.9
"UFZ_Phenomenex";"Thiacloprid";NA;"InChI=1S/C10H9ClN4S/c11-9-2-1-8(5-13-9)6-15-3-4-16-10(15)14-7-12/h1-2,5H,3-4,6H2";2015-06-02 16:56:25;"schymane";FALSE;FALSE;19.6
"UFZ_Phenomenex";"Fenuron";7560;"InChI=1S/C9H12N2O/c1-11(2)9(12)10-8-6-4-3-5-7-8/h3-7H,1-2H3,(H,10,12)";2015-06-02 16:56:25;"schymane";FALSE;FALSE;18
"UFZ_Phenomenex";"Chloroxuron";16115;"InChI=1S/C15H15ClN2O2/c1-18(2)15(19)17-12-5-9-14(10-6-12)20-13-7-3-11(16)4-8-13/h3-10H,1-2H3,(H,17,19)";2015-06-02 16:56:25;"schymane";FALSE;FALSE;25.1
"UFZ_Phenomenex";"Lenacil";16559;"InChI=1S/C13H18N2O2/c16-12-10-7-4-8-11(10)14-13(17)15(12)9-5-2-1-3-6-9/h9H,1-8H2,(H,14,17)";2015-06-02 16:56:25;"schymane";FALSE;FALSE;23.6
"UFZ_Phenomenex";"Ametryn";13263;"InChI=1S/C9H17N5S/c1-5-10-7-12-8(11-6(2)3)14-9(13-7)15-4/h6H,5H2,1-4H3,(H2,10,11,12,13,14)";2015-06-02 16:56:25;"schymane";FALSE;FALSE;22.1
"UFZ_Phenomenex";"Carbendazim";25429;"InChI=1S/C9H9N3O2/c1-14-9(13)12-8-10-6-4-2-3-5-7(6)11-8/h2-5H,1H3,(H2,10,11,12,13)";2015-06-02 16:56:25;"schymane";FALSE;FALSE;13.7
"UFZ_Phenomenex";"2,6-Dichlorobenzamide";16183;"InChI=1S/C7H5Cl2NO/c8-4-2-1-3-5(9)6(4)7(10)11/h1-3H,(H2,10,11)";2015-06-02 16:56:25;"schymane";FALSE;FALSE;14.7
"UFZ_Phenomenex";"3,4-Dichlorophenylurea";16854;"InChI=1S/C7H6Cl2N2O/c8-5-2-1-4(3-6(5)9)11-7(10)12/h1-3H,(H3,10,11,12)";2015-06-02 16:56:25;"schymane";FALSE;FALSE;22.8
"UFZ_Phenomenex";"Metolachlor OA";15842092;"InChI=1S/C15H21NO4/c1-5-12-8-6-7-10(2)13(12)16(11(3)9-20-4)14(17)15(18)19/h6-8,11H,5,9H2,1-4H3,(H,18,19)";2015-06-02 16:56:25;"schymane";FALSE;FALSE;23.8
"UFZ_Phenomenex";"Metolachlor ESA";6426849;"InChI=1S/C15H23NO5S/c1-5-13-8-6-7-11(2)15(13)16(12(3)9-21-4)14(17)10-22(18,19)20/h6-8,12H,5,9-10H2,1-4H3,(H,18,19,20)";2015-06-08 12:38:53;"schymane";FALSE;FALSE;22.9
"UFZ_Phenomenex";"Quinoxyfen";NA;"InChI=1S/C15H8Cl2FNO/c16-9-7-12(17)15-13(8-9)19-6-5-14(15)20-11-3-1-10(18)2-4-11/h1-8H";2015-06-02 16:56:25;"schymane";FALSE;FALSE;27.7
"UFZ_Phenomenex";"Clomazone";54778;"InChI=1S/C12H14ClNO2/c1-12(2)8-16-14(11(12)15)7-9-5-3-4-6-10(9)13/h3-6H,7-8H2,1-2H3";2015-06-02 16:56:25;"schymane";FALSE;FALSE;23.9
"UFZ_Phenomenex";"Methiocarb";16248;"InChI=1S/C11H15NO2S/c1-7-5-9(14-11(13)12-3)6-8(2)10(7)15-4/h5-6H,1-4H3,(H,12,13)";2015-06-02 16:56:25;"schymane";FALSE;FALSE;24.5
"UFZ_Phenomenex";"Prochloraz";73665;"InChI=1S/C15H16Cl3N3O2/c1-2-4-20(15(22)21-5-3-19-10-21)6-7-23-14-12(17)8-11(16)9-13(14)18/h3,5,8-10H,2,4,6-7H2,1H3";2015-06-02 16:56:25;"schymane";FALSE;FALSE;25.8
"UFZ_Phenomenex";"Pendimethalin";38479;"InChI=1S/C13H19N3O4/c1-5-10(6-2)14-12-11(15(17)18)7-8(3)9(4)13(12)16(19)20/h7,10,14H,5-6H2,1-4H3";2015-06-02 16:56:25;"schymane";FALSE;FALSE;28
"UFZ_Phenomenex";"Boscalid";213013;"InChI=1S/C18H12Cl2N2O/c19-13-9-7-12(8-10-13)14-4-1-2-6-16(14)22-18(23)15-5-3-11-21-17(15)20/h1-11H,(H,22,23)";2015-06-02 16:56:25;"schymane";FALSE;FALSE;24.4
"UFZ_Phenomenex";"Prothioconazole-desthio";119361;"InChI=1S/C14H15Cl2N3O/c15-12-4-2-1-3-11(12)7-14(20,13(16)5-6-13)8-19-10-17-9-18-19/h1-4,9-10,20H,5-8H2";2015-06-02 16:56:25;"schymane";FALSE;FALSE;25.6
"UFZ_Phenomenex";"Pethoxamid";6450826;"InChI=1S/C16H22ClNO2/c1-4-20-11-10-18(15(19)12-17)16(13(2)3)14-8-6-5-7-9-14/h5-9H,4,10-12H2,1-3H3";2015-06-02 16:56:25;"schymane";FALSE;FALSE;25.3
"UFZ_Phenomenex";"Prosulfocarb";62020;"InChI=1S/C14H21NOS/c1-3-10-15(11-4-2)14(16)17-12-13-8-6-5-7-9-13/h5-9H,3-4,10-12H2,1-2H3";2015-06-02 16:56:25;"schymane";FALSE;FALSE;27.1
"UFZ_Phenomenex";"Flurtamone";91755;"InChI=1S/C18H14F3NO2/c1-22-17-14(12-8-5-9-13(10-12)18(19,20)21)15(23)16(24-17)11-6-3-2-4-7-11/h2-10,16,22H,1H3";2015-06-02 16:56:25;"schymane";FALSE;FALSE;24.9
"UFZ_Phenomenex";"Picolinafen";3294375;"InChI=1S/C19H12F4N2O2/c20-13-7-9-14(10-8-13)24-18(26)16-5-2-6-17(25-16)27-15-4-1-3-12(11-15)19(21,22)23/h1-11H,(H,24,26)";2015-06-02 16:56:25;"schymane";FALSE;FALSE;27.4
"UFZ_Phenomenex";"Naproxen";1302;"InChI=1S/C14H14O3/c1-9(14(15)16)10-3-4-12-8-13(17-2)6-5-11(12)7-10/h3-9H,1-2H3,(H,15,16)";2015-06-02 16:56:25;"schymane";FALSE;FALSE;24.3
"UFZ_Phenomenex";"Ciprofloxacin";2764;"InChI=1S/C17H18FN3O3/c18-13-7-11-14(8-15(13)20-5-3-19-4-6-20)21(10-1-2-10)9-12(16(11)22)17(23)24/h7-10,19H,1-6H2,(H,23,24)";2015-06-02 16:56:25;"schymane";FALSE;FALSE;16.4
"UFZ_Phenomenex";"Phenazone";2206;"InChI=1S/C11H12N2O/c1-9-8-11(14)13(12(9)2)10-6-4-3-5-7-10/h3-8H,1-2H3";2015-06-02 16:56:25;"schymane";FALSE;FALSE;17
"UFZ_Phenomenex";"Bezafibrate";39042;"InChI=1S/C19H20ClNO4/c1-19(2,18(23)24)25-16-9-3-13(4-10-16)11-12-21-17(22)14-5-7-15(20)8-6-14/h3-10H,11-12H2,1-2H3,(H,21,22)(H,23,24)";2015-06-03 12:06:51;"schymane";FALSE;FALSE;24.1
"UFZ_Phenomenex";"Propyphenazon";3778;"InChI=1S/C14H18N2O/c1-10(2)13-11(3)15(4)16(14(13)17)12-8-6-5-7-9-12/h5-10H,1-4H3";2015-06-02 16:56:25;"schymane";FALSE;FALSE;22.2
"UFZ_Phenomenex";"Metoprolol";4171;"InChI=1S/C15H25NO3/c1-12(2)16-10-14(17)11-19-15-6-4-13(5-7-15)8-9-18-3/h4-7,12,14,16-17H,8-11H2,1-3H3";2015-06-03 12:06:50;"schymane";FALSE;FALSE;17
"UFZ_Phenomenex";"Chloramphenicol";298;"InChI=1S/C11H12Cl2N2O5/c12-10(13)11(18)14-8(5-16)9(17)6-1-3-7(4-2-6)15(19)20/h1-4,8-10,16-17H,5H2,(H,14,18)";2015-06-02 16:56:25;"schymane";FALSE;FALSE;19.3
"UFZ_Phenomenex";"Erythromycin";3255;"InChI=1S/C37H67NO13/c1-14-25-37(10,45)30(41)20(4)27(39)18(2)16-35(8,44)32(51-34-28(40)24(38(11)12)15-19(3)47-34)21(5)29(22(6)33(43)49-25)50-26-17-36(9,46-13)31(42)23(7)48-26/h18-26,28-32,34,40-42,44-45H,14-17H2,1-13H3";2015-06-03 12:06:52;"schymane";FALSE;FALSE;21.7
"UFZ_Phenomenex";"Ofloxacin";3288597;"InChI=1S/C18H20FN3O4/c1-10-9-26-17-14-11(16(23)12(18(24)25)8-22(10)14)7-13(19)15(17)21-5-3-20(2)4-6-21/h7-8,10H,3-6,9H2,1-2H3,(H,24,25)";2015-06-02 16:56:25;"schymane";FALSE;FALSE;15.9
"UFZ_Phenomenex";"Atenolol";2249;"InChI=1S/C14H22N2O3/c1-10(2)16-8-12(17)9-19-13-5-3-11(4-6-13)7-14(15)18/h3-6,10,12,16-17H,7-9H2,1-2H3,(H2,15,18)";2015-06-02 16:56:25;"schymane";FALSE;FALSE;6.7
"UFZ_Phenomenex";"Furosemide";3440;"InChI=1S/C12H11ClN2O5S/c13-9-5-10(15-6-7-2-1-3-20-7)8(12(16)17)4-11(9)21(14,18)19/h1-5,15H,6H2,(H,16,17)(H2,14,18,19)";2015-06-02 16:56:25;"schymane";FALSE;FALSE;21.1
"UFZ_Phenomenex";"Paroxetine";4691;"InChI=1S/C19H20FNO3/c20-15-3-1-13(2-4-15)17-7-8-21-10-14(17)11-22-16-5-6-18-19(9-16)24-12-23-18/h1-6,9,14,17,21H,7-8,10-12H2";2015-06-02 16:56:25;"schymane";FALSE;FALSE;21.6
"UFZ_Phenomenex";"Propranolol";4946;"InChI=1S/C16H21NO2/c1-12(2)17-10-14(18)11-19-16-9-5-7-13-6-3-4-8-15(13)16/h3-9,12,14,17-18H,10-11H2,1-2H3";2015-06-02 16:56:25;"schymane";FALSE;FALSE;19.8
"UFZ_Phenomenex";"Verapamil";2520;"InChI=1S/C27H38N2O4/c1-20(2)27(19-28,22-10-12-24(31-5)26(18-22)33-7)14-8-15-29(3)16-13-21-9-11-23(30-4)25(17-21)32-6/h9-12,17-18,20H,8,13-16H2,1-7H3";2015-06-02 16:56:25;"schymane";FALSE;FALSE;20.9
"UFZ_Phenomenex";"4-Acetamidoantipyrin";65743;"InChI=1S/C13H15N3O2/c1-9-12(14-10(2)17)13(18)16(15(9)3)11-7-5-4-6-8-11/h4-8H,1-3H3,(H,14,17)";2015-06-02 16:56:25;"schymane";FALSE;FALSE;15.2
"UFZ_Phenomenex";"4-Aminoantipyrin";2151;"InChI=1S/C11H13N3O/c1-8-10(12)11(15)14(13(8)2)9-6-4-3-5-7-9/h3-7H,12H2,1-2H3";2015-06-02 16:56:25;"schymane";FALSE;FALSE;7.6
"UFZ_Phenomenex";"Diazepam";3016;"InChI=1S/C16H13ClN2O/c1-19-14-8-7-12(17)9-13(14)16(18-10-15(19)20)11-5-3-2-4-6-11/h2-9H,10H2,1H3";2015-06-02 16:56:25;"schymane";FALSE;FALSE;24.4
"UFZ_Phenomenex";"Clarithromycin";11969952;"InChI=1S/C38H69NO13/c1-15-26-38(10,45)31(42)21(4)28(40)19(2)17-37(9,47-14)33(52-35-29(41)25(39(11)12)16-20(3)48-35)22(5)30(23(6)34(44)50-26)51-27-18-36(8,46-13)32(43)24(7)49-27/h19-27,29-33,35,41-43,45H,15-18H2,1-14H3";2015-06-03 12:06:52;"schymane";FALSE;FALSE;22.9
"UFZ_Phenomenex";"Ketoprofen";3825;"InChI=1S/C16H14O3/c1-11(16(18)19)13-8-5-9-14(10-13)15(17)12-6-3-2-4-7-12/h2-11H,1H3,(H,18,19)";2015-06-02 16:56:25;"schymane";FALSE;FALSE;23.8
"UFZ_Phenomenex";"Sulfamethoxazole";5329;"InChI=1S/C10H11N3O3S/c1-7-6-10(12-16-7)13-17(14,15)9-4-2-8(11)3-5-9/h2-6H,11H2,1H3,(H,12,13)";2015-06-02 16:56:25;"schymane";FALSE;FALSE;17
"UFZ_Phenomenex";"Sulfapyridine";5336;"InChI=1S/C11H11N3O2S/c12-9-4-6-10(7-5-9)17(15,16)14-11-3-1-2-8-13-11/h1-8H,12H2,(H,13,14)";2015-06-02 16:56:25;"schymane";FALSE;FALSE;13.1
"UFZ_Phenomenex";"Caffeine";2519;"InChI=1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3";2015-06-02 16:56:25;"schymane";FALSE;FALSE;16.1
"UFZ_Phenomenex";"2-(2-(Chlorophenyl)amino)benzaldehyde";NA;"InChI=1S/C13H10ClNO/c14-11-6-2-4-8-13(11)15-12-7-3-1-5-10(12)9-16/h1-9,15H";2015-06-02 16:56:25;"schymane";FALSE;FALSE;26.6
"UFZ_Phenomenex";"Acetaminophen";1983;"InChI=1S/C8H9NO2/c1-6(10)9-7-2-4-8(11)5-3-7/h2-5,11H,1H3,(H,9,10)";2015-06-02 16:56:25;"schymane";FALSE;FALSE;9
"UFZ_Phenomenex";"Carbamazepine";2554;"InChI=1S/C15H12N2O/c16-15(18)17-13-7-3-1-5-11(13)9-10-12-6-2-4-8-14(12)17/h1-10H,(H2,16,18)";2015-06-02 16:56:25;"schymane";FALSE;FALSE;21.9
"UFZ_Phenomenex";"Diclofenac";3033;"InChI=1S/C14H11Cl2NO2/c15-10-5-3-6-11(16)14(10)17-12-7-2-1-4-9(12)8-13(18)19/h1-7,17H,8H2,(H,18,19)";2015-06-02 16:56:25;"schymane";FALSE;FALSE;26
"UFZ_Phenomenex";"Mefenamic acid";4044;"InChI=1S/C15H15NO2/c1-10-6-5-9-13(11(10)2)16-14-8-4-3-7-12(14)15(17)18/h3-9,16H,1-2H3,(H,17,18)";2015-06-02 16:56:25;"schymane";FALSE;FALSE;27
"UFZ_Phenomenex";"Primidone";4909;"InChI=1S/C12H14N2O2/c1-2-12(9-6-4-3-5-7-9)10(15)13-8-14-11(12)16/h3-7H,2,8H2,1H3,(H,13,15)(H,14,16)";2015-06-02 16:56:25;"schymane";FALSE;FALSE;18.4
"UFZ_Phenomenex";"Enrofloxacin";6957639;"InChI=1S/C19H22FN3O3/c1-2-21-5-7-22(8-6-21)17-10-16-13(9-15(17)20)18(24)14(19(25)26)11-23(16)12-3-4-12/h9-12H,2-8H2,1H3,(H,25,26)";2015-06-02 16:56:25;"schymane";FALSE;FALSE;16.8
"UFZ_Phenomenex";"Roxithromycin";6915744;"InChI=1S/C41H76N2O15/c1-15-29-41(10,49)34(45)24(4)31(42-53-21-52-17-16-50-13)22(2)19-39(8,48)36(58-38-32(44)28(43(11)12)18-23(3)54-38)25(5)33(26(6)37(47)56-29)57-30-20-40(9,51-14)35(46)27(7)55-30/h22-30,32-36,38,44-46,48-49H,15-21H2,1-14H3";2015-06-03 12:06:52;"schymane";FALSE;FALSE;23.1
"UFZ_Phenomenex";"Pindolol";4828;"InChI=1S/C14H20N2O2/c1-10(2)16-8-11(17)9-18-14-5-3-4-13-12(14)6-7-15-13/h3-7,10-11,15-17H,8-9H2,1-2H3";2015-06-02 16:56:25;"schymane";FALSE;FALSE;14
"UFZ_Phenomenex";"Sulfamethazine";5327;"InChI=1S/C12H14N4O2S/c1-8-7-9(2)15-12(14-8)16-19(17,18)11-5-3-10(13)4-6-11/h3-7H,13H2,1-2H3,(H,14,15,16)";2015-06-02 16:56:25;"schymane";FALSE;FALSE;15.7
"UFZ_Phenomenex";"Ketoconazole";456201;"InChI=1S/C26H28Cl2N4O4/c1-19(33)31-10-12-32(13-11-31)21-3-5-22(6-4-21)34-15-23-16-35-26(36-23,17-30-9-8-29-18-30)24-7-2-20(27)14-25(24)28/h2-9,14,18,23H,10-13,15-17H2,1H3";2015-06-02 16:56:25;"schymane";FALSE;FALSE;21.8
"UFZ_Phenomenex";"Fluoxetine";3386;"InChI=1S/C17H18F3NO/c1-21-12-11-16(13-5-3-2-4-6-13)22-15-9-7-14(8-10-15)17(18,19)20/h2-10,16,21H,11-12H2,1H3";2015-06-03 12:06:51;"schymane";FALSE;FALSE;21.8
"UFZ_Phenomenex";"Lidocaine";3676;"InChI=1S/C14H22N2O/c1-5-16(6-2)10-13(17)15-14-11(3)8-7-9-12(14)4/h7-9H,5-6,10H2,1-4H3,(H,15,17)";2015-06-02 16:56:25;"schymane";FALSE;FALSE;14.5
"UFZ_Phenomenex";"Tramadol";33741;"InChI=1S/C16H25NO2/c1-17(2)12-14-7-4-5-10-16(14,18)13-8-6-9-15(11-13)19-3/h6,8-9,11,14,18H,4-5,7,10,12H2,1-3H3";2015-06-02 16:56:25;"schymane";FALSE;FALSE;16.7
"UFZ_Phenomenex";"Dimethylaminophenazone";6009;"InChI=1S/C13H17N3O/c1-10-12(14(2)3)13(17)16(15(10)4)11-8-6-5-7-9-11/h5-9H,1-4H3";2015-06-02 16:56:25;"schymane";FALSE;FALSE;7.8
"UFZ_Phenomenex";"Lincomycin";3000450;"InChI=1S/C18H34N2O6S/c1-5-6-10-7-11(20(3)8-10)17(25)19-12(9(2)21)16-14(23)13(22)15(24)18(26-16)27-4/h9-16,18,21-24H,5-8H2,1-4H3,(H,19,25)";2015-06-02 16:56:25;"schymane";FALSE;FALSE;13.9
"UFZ_Phenomenex";"Trimethoprim";5578;"InChI=1S/C14H18N4O3/c1-19-10-5-8(6-11(20-2)12(10)21-3)4-9-7-17-14(16)18-13(9)15/h5-7H,4H2,1-3H3,(H4,15,16,17,18)";2015-06-02 16:56:25;"schymane";FALSE;FALSE;14.9
"UFZ_Phenomenex";"4-Formyl-antipyrine";70371;"InChI=1S/C12H12N2O2/c1-9-11(8-15)12(16)14(13(9)2)10-6-4-3-5-7-10/h3-8H,1-2H3";2015-06-02 16:56:25;"schymane";FALSE;FALSE;14.9
"UFZ_Phenomenex";"Crotamiton";2883;"InChI=1S/C13H17NO/c1-4-8-13(15)14(5-2)12-10-7-6-9-11(12)3/h4,6-10H,5H2,1-3H3";2015-06-02 16:56:25;"schymane";FALSE;FALSE;24.5
"UFZ_Phenomenex";"10,11-Dihydro-10,11-dihydroxycarbamazepine";83852;"InChI=1S/C15H14N2O3/c16-15(20)17-11-7-3-1-5-9(11)13(18)14(19)10-6-2-4-8-12(10)17/h1-8,13-14,18-19H,(H2,16,20)";2015-06-02 16:56:25;"schymane";FALSE;FALSE;19.6
"UFZ_Phenomenex";"Cetirizine";2678;"InChI=1S/C21H25ClN2O3/c22-19-8-6-18(7-9-19)21(17-4-2-1-3-5-17)24-12-10-23(11-13-24)14-15-27-16-20(25)26/h1-9,21H,10-16H2,(H,25,26)";2015-06-02 16:56:25;"schymane";FALSE;FALSE;23
"UFZ_Phenomenex";"2-Hydroxycarbamazepine";129274;"InChI=1S/C15H12N2O2/c16-15(19)17-13-4-2-1-3-10(13)5-6-11-9-12(18)7-8-14(11)17/h1-9,18H,(H2,16,19)";2015-06-02 16:56:25;"schymane";FALSE;FALSE;19.7
"UFZ_Phenomenex";"N-Formyl-4-aminoantipyrine";72666;"InChI=1S/C12H13N3O2/c1-9-11(13-8-16)12(17)15(14(9)2)10-6-4-3-5-7-10/h3-8H,1-2H3,(H,13,16)";2015-06-02 16:56:25;"schymane";FALSE;FALSE;14.6
"UFZ_Phenomenex";"Gabapentin";6919078;"InChI=1S/C9H17NO2/c10-7-9(6-8(11)12)4-2-1-3-5-9/h1-7,10H2,(H,11,12)";2015-06-02 16:56:25;"schymane";FALSE;FALSE;11.9
"UFZ_Phenomenex";"Finasteride";57363;"InChI=1S/C23H36N2O2/c1-21(2,3)25-20(27)17-8-7-15-14-6-9-18-23(5,13-11-19(26)24-18)16(14)10-12-22(15,17)4/h11,13-18H,6-10,12H2,1-5H3,(H,24,26)(H,25,27)";2015-06-02 16:56:25;"schymane";FALSE;FALSE;25
"UFZ_Phenomenex";"Diphenhydramine";3100;"InChI=1S/C17H21NO/c1-18(2)13-14-19-17(15-9-5-3-6-10-15)16-11-7-4-8-12-16/h3-12,17H,13-14H2,1-2H3";2015-06-02 16:56:25;"schymane";FALSE;FALSE;20
"UFZ_Phenomenex";"Acetyl-sulfamethoxazole";65280;"InChI=1S/C12H13N3O4S/c1-8-7-12(14-19-8)15-20(17,18)11-5-3-10(4-6-11)13-9(2)16/h3-7H,1-2H3,(H,13,16)(H,14,15)";2015-06-02 16:56:25;"schymane";FALSE;FALSE;19.1
"UFZ_Phenomenex";"Citalopram";2771;"InChI=1S/C20H21FN2O/c1-23(2)11-3-10-20(17-5-7-18(21)8-6-17)19-9-4-15(13-22)12-16(19)14-24-20/h4-9,12H,3,10-11,14H2,1-2H3";2015-06-02 16:56:25;"schymane";FALSE;FALSE;20
"UFZ_Phenomenex";"Cyclophosphamide";2907;"InChI=1S/C7H15Cl2N2O2P/c8-2-5-11(6-3-9)14(12)10-4-1-7-13-14/h1-7H2,(H,10,12)";2015-06-02 16:56:25;"schymane";FALSE;FALSE;20.3
"UFZ_Phenomenex";"Ranitidine";5039;"InChI=1S/C13H22N4O3S/c1-14-13(9-17(18)19)15-6-7-21-10-12-5-4-11(20-12)8-16(2)3/h4-5,9,14-15H,6-8,10H2,1-3H3";2015-06-02 16:56:25;"schymane";FALSE;FALSE;6.9
"UFZ_Phenomenex";"Metformin";4091;"InChI=1S/C4H11N5/c1-9(2)4(7)8-3(5)6/h1-2H3,(H5,5,6,7,8)";2015-06-02 16:56:25;"schymane";FALSE;FALSE;2.1
"UFZ_Phenomenex";"Creatinine";588;"InChI=1S/C4H7N3O/c1-7-2-3(8)6-4(7)5/h2H2,1H3,(H2,5,6,8)";2015-06-02 16:56:25;"schymane";FALSE;FALSE;2.2
"UFZ_Phenomenex";"Desphenyl chloridazon";95827;"InChI=1S/C4H4ClN3O/c5-3-2(6)1-7-8-4(3)9/h1H,(H3,6,8,9)";2015-06-02 16:56:25;"schymane";FALSE;FALSE;3.6
"UFZ_Phenomenex";"N-Nitrosomorpholine";6046;"InChI=1S/C4H8N2O2/c7-5-6-1-3-8-4-2-6/h1-4H2";2015-06-02 16:56:25;"schymane";FALSE;FALSE;4.4
